-0.4443	0.238295	0.0883235
-0.447566	0.234561	0.088252
-0.450794	0.230783	0.0881817
-0.453984	0.226962	0.0881126
-0.457135	0.223097	0.0880446
-0.460246	0.219189	0.0879777
-0.463318	0.215239	0.0879119
-0.466349	0.211245	0.0878471
-0.46934	0.207209	0.0877834
-0.47229	0.203131	0.0877207
-0.475199	0.199012	0.087659
-0.478065	0.194851	0.0875983
-0.48089	0.190648	0.0875385
-0.483672	0.186405	0.0874798
-0.486411	0.182121	0.0874219
-0.489106	0.177797	0.087365
-0.491758	0.173432	0.087309
-0.494365	0.169029	0.0872539
-0.496928	0.164585	0.0871996
-0.499446	0.160103	0.0871463
-0.501918	0.155582	0.0870938
-0.504345	0.151023	0.0870422
-0.506726	0.146426	0.0869915
-0.50906	0.141791	0.0869416
-0.511347	0.137119	0.0868925
-0.513587	0.132409	0.0868443
-0.51578	0.127664	0.0867969
-0.517924	0.122882	0.0867504
-0.520021	0.118064	0.0867047
-0.522068	0.11321	0.0866598
-0.524067	0.108322	0.0866157
-0.526017	0.103399	0.0865724
-0.527916	0.0984416	0.0865299
-0.529766	0.0934503	0.0864882
-0.531565	0.0884254	0.0864474
-0.533314	0.0833675	0.0864073
-0.535012	0.0782768	0.0863681
-0.536658	0.0731538	0.0863296
-0.538253	0.067999	0.086292
-0.539796	0.0628127	0.0862551
-0.541287	0.0575953	0.086219
-0.542725	0.0523474	0.0861838
-0.54411	0.0470693	0.0861493
-0.545442	0.0417614	0.0861157
-0.546721	0.0364243	0.0860828
-0.547946	0.0310583	0.0860507
-0.549117	0.0256639	0.0860194
-0.550234	0.0202416	0.085989
-0.551296	0.0147918	0.0859593
-0.552304	0.00931502	0.0859304
-0.553256	0.00381167	0.0859023
-0.554154	-0.00171775	0.085875
-0.554995	-0.00727277	0.0858486
-0.555781	-0.0128529	0.0858229
-0.556511	-0.0184577	0.085798
-0.557184	-0.0240866	0.085774
-0.557801	-0.0297392	0.0857507
-0.558361	-0.0354149	0.0857283
-0.558864	-0.0411133	0.0857066
-0.55931	-0.0468339	0.0856858
-0.559699	-0.0525761	0.0856658
-0.560029	-0.0583394	0.0856466
-0.560303	-0.0641234	0.0856283
-0.560518	-0.0699275	0.0856107
-0.560674	-0.0757512	0.085594
-0.560773	-0.0815939	0.0855781
-0.560813	-0.0874552	0.085563
-0.560794	-0.0933346	0.0855487
-0.560716	-0.0992313	0.0855353
-0.560579	-0.105145	0.0855227
-0.560383	-0.111075	0.0855109
-0.560127	-0.117021	0.0854999
-0.559812	-0.122982	0.0854898
-0.559437	-0.128958	0.0854806
-0.559002	-0.134949	0.0854721
-0.558507	-0.140953	0.0854645
-0.557952	-0.146969	0.0854578
-0.557337	-0.152999	0.0854519
-0.556662	-0.15904	0.0854468
-0.555926	-0.165093	0.0854426
-0.555129	-0.171157	0.0854393
-0.554272	-0.177231	0.0854368
-0.553354	-0.183314	0.0854351
-0.552376	-0.189407	0.0854343
-0.551336	-0.195508	0.0854344
-0.550235	-0.201617	0.0854353
-0.549073	-0.207733	0.0854371
-0.54785	-0.213857	0.0854397
-0.546566	-0.219986	0.0854432
-0.545221	-0.226121	0.0854476
-0.543814	-0.23226	0.0854529
-0.542346	-0.238404	0.085459
-0.540816	-0.244552	0.085466
-0.539226	-0.250703	0.0854738
-0.537573	-0.256857	0.0854825
-0.53586	-0.263013	0.0854922
-0.534084	-0.269169	0.0855026
-0.532248	-0.275327	0.085514
-0.53035	-0.281485	0.0855263
-0.52839	-0.287642	0.0855394
-0.526369	-0.293798	0.0855534
-0.524287	-0.299952	0.0855683
-0.522143	-0.306104	0.0855841
-0.519937	-0.312253	0.0856008
-0.517671	-0.318398	0.0856184
-0.515343	-0.32454	0.0856368
-0.512954	-0.330676	0.0856562
-0.510504	-0.336807	0.0856764
-0.507993	-0.342931	0.0856976
-0.50542	-0.349049	0.0857196
-0.502787	-0.35516	0.0857426
-0.500093	-0.361262	0.0857664
-0.497338	-0.367356	0.0857912
-0.494522	-0.373441	0.0858168
-0.491646	-0.379515	0.0858434
-0.488709	-0.385579	0.0858708
-0.485712	-0.391632	0.0858992
-0.482655	-0.397673	0.0859284
-0.479537	-0.403702	0.0859586
-0.47636	-0.409717	0.0859897
-0.473123	-0.415719	0.0860217
-0.469826	-0.421707	0.0860546
-0.466469	-0.427679	0.0860884
-0.463053	-0.433635	0.0861231
-0.459578	-0.439576	0.0861588
-0.456044	-0.445499	0.0861953
-0.452451	-0.451405	0.0862328
-0.448799	-0.457293	0.0862712
-0.445089	-0.463161	0.0863105
-0.441321	-0.46901	0.0863507
-0.437494	-0.474839	0.0863918
-0.433609	-0.480648	0.0864339
-0.429667	-0.486434	0.0864769
-0.425668	-0.492199	0.0865208
-0.421611	-0.497941	0.0865656
-0.417497	-0.503659	0.0866113
-0.413327	-0.509354	0.086658
-0.4091	-0.515024	0.0867055
-0.404817	-0.520668	0.086754
-0.400477	-0.526287	0.0868035
-0.396083	-0.531879	0.0868538
-0.391632	-0.537444	0.0869051
-0.387127	-0.54298	0.0869572
-0.382567	-0.548489	0.0870103
-0.377952	-0.553968	0.0870644
-0.373283	-0.559418	0.0871193
-0.36856	-0.564837	0.0871752
-0.363783	-0.570225	0.087232
-0.358953	-0.575582	0.0872897
-0.35407	-0.580906	0.0873484
-0.349135	-0.586197	0.0874079
-0.344147	-0.591455	0.0874684
-0.339107	-0.596679	0.0875298
-0.334016	-0.601868	0.0875921
-0.328873	-0.607021	0.0876554
-0.323679	-0.612139	0.0877196
-0.318435	-0.61722	0.0877846
-0.313141	-0.622263	0.0878506
-0.307797	-0.627269	0.0879176
-0.302403	-0.632236	0.0879854
-0.296961	-0.637164	0.0880542
-0.291469	-0.642053	0.0881238
-0.28593	-0.646901	0.0881944
-0.280343	-0.651708	0.0882659
-0.274709	-0.656474	0.0883384
-0.269027	-0.661197	0.0884117
-0.263299	-0.665878	0.0884859
-0.257526	-0.670516	0.0885611
-0.251706	-0.675109	0.0886371
-0.245841	-0.679659	0.0887141
-0.239932	-0.684163	0.088792
-0.233978	-0.688621	0.0888708
-0.227981	-0.693034	0.0889505
-0.22194	-0.697399	0.089031
-0.215856	-0.701717	0.0891125
-0.20973	-0.705987	0.0891949
-0.203562	-0.710209	0.0892782
-0.197353	-0.714381	0.0893624
-0.191103	-0.718504	0.0894475
-0.184812	-0.722577	0.0895334
-0.178482	-0.726599	0.0896203
-0.172112	-0.730569	0.089708
-0.165703	-0.734488	0.0897967
-0.159256	-0.738354	0.0898862
-0.152772	-0.742168	0.0899766
-0.14625	-0.745927	0.0900678
-0.139691	-0.749633	0.09016
-0.133096	-0.753284	0.090253
-0.126466	-0.756881	0.0903469
-0.119801	-0.760421	0.0904417
-0.113101	-0.763906	0.0905373
-0.106367	-0.767334	0.0906338
-0.0996003	-0.770704	0.0907311
-0.0928005	-0.774017	0.0908293
-0.0859686	-0.777272	0.0909284
-0.0791052	-0.780469	0.0910283
-0.0722108	-0.783606	0.0911291
-0.065286	-0.786683	0.0912307
-0.0583315	-0.789701	0.0913331
-0.0513478	-0.792658	0.0914364
-0.0443356	-0.795553	0.0915405
-0.0372955	-0.798388	0.0916454
-0.0302281	-0.80116	0.0917512
-0.023134	-0.80387	0.0918578
-0.0160139	-0.806517	0.0919652
-0.00886834	-0.8091	0.0920734
-0.00169807	-0.81162	0.0921824
0.00549631	-0.814076	0.0922923
0.0127141	-0.816466	0.0924029
0.0199548	-0.818792	0.0925143
0.0272176	-0.821052	0.0926265
0.0345018	-0.823247	0.0927395
0.0418069	-0.825375	0.0928533
0.0491321	-0.827436	0.0929679
0.0564768	-0.82943	0.0930832
0.0638402	-0.831356	0.0931993
0.0712218	-0.833215	0.0933161
0.0786208	-0.835005	0.0934337
0.0860365	-0.836726	0.0935521
0.0934682	-0.838378	0.0936712
0.100915	-0.839961	0.093791
0.108377	-0.841474	0.0939116
0.115853	-0.842917	0.0940329
0.123341	-0.844289	0.0941549
0.130843	-0.845591	0.0942776
0.138356	-0.846821	0.094401
0.14588	-0.84798	0.0945251
0.153415	-0.849066	0.09465
0.160959	-0.850081	0.0947755
0.168512	-0.851023	0.0949016
0.176073	-0.851892	0.0950285
0.183642	-0.852688	0.095156
0.191217	-0.853411	0.0952842
0.198798	-0.85406	0.095413
0.206385	-0.854635	0.0955425
0.213976	-0.855136	0.0956726
0.22157	-0.855562	0.0958033
0.229168	-0.855914	0.0959346
0.236768	-0.85619	0.0960666
0.244369	-0.856391	0.0961991
0.251971	-0.856517	0.0963322
0.259573	-0.856567	0.0964659
0.267174	-0.856541	0.0966002
0.274773	-0.856439	0.0967351
0.28237	-0.85626	0.0968705
0.289964	-0.856005	0.0970065
0.297554	-0.855673	0.097143
0.305139	-0.855263	0.09728
0.312719	-0.854777	0.0974175
0.320293	-0.854213	0.0975556
0.327859	-0.853572	0.0976941
0.335418	-0.852853	0.0978331
0.342968	-0.852056	0.0979726
0.350509	-0.851182	0.0981126
0.35804	-0.850229	0.098253
0.36556	-0.849197	0.0983939
0.373068	-0.848088	0.0985352
0.380563	-0.846899	0.0986769
0.388045	-0.845633	0.098819
0.395514	-0.844287	0.0989616
0.402967	-0.842863	0.0991045
0.410404	-0.841359	0.0992477
0.417826	-0.839777	0.0993914
0.425229	-0.838116	0.0995354
0.432615	-0.836375	0.0996797
0.439982	-0.834555	0.0998244
0.447329	-0.832656	0.0999693
0.454656	-0.830678	0.100115
0.461962	-0.82862	0.10026
0.469246	-0.826483	0.100406
0.476506	-0.824267	0.100552
0.483744	-0.821971	0.100698
0.490956	-0.819596	0.100845
0.498144	-0.817142	0.100992
0.505305	-0.814608	0.101139
0.51244	-0.811995	0.101286
0.519547	-0.809302	0.101433
0.526626	-0.806531	0.101581
0.533675	-0.80368	0.101728
0.540695	-0.80075	0.101876
0.547683	-0.79774	0.102024
0.554641	-0.794652	0.102172
0.561565	-0.791485	0.10232
0.568457	-0.788239	0.102468
0.575315	-0.784914	0.102616
0.582138	-0.781511	0.102764
0.588925	-0.778028	0.102912
0.595676	-0.774468	0.103061
0.60239	-0.770829	0.103209
0.609067	-0.767112	0.103357
0.615704	-0.763317	0.103505
0.622302	-0.759444	0.103653
0.62886	-0.755494	0.103801
0.635377	-0.751465	0.103949
0.641852	-0.74736	0.104097
0.648285	-0.743177	0.104244
0.654674	-0.738918	0.104392
0.66102	-0.734581	0.104539
0.66732	-0.730168	0.104686
0.673575	-0.725679	0.104833
0.679783	-0.721113	0.104979
0.685945	-0.716472	0.105126
0.692058	-0.711754	0.105272
0.698123	-0.706962	0.105417
0.704138	-0.702094	0.105563
0.710104	-0.697152	0.105708
0.716018	-0.692135	0.105853
0.721881	-0.687043	0.105997
0.727691	-0.681878	0.106141
0.733449	-0.676639	0.106285
0.739152	-0.671326	0.106428
0.744801	-0.665941	0.106571
0.750395	-0.660482	0.106713
0.755933	-0.654951	0.106855
0.761414	-0.649349	0.106996
0.766837	-0.643674	0.107136
0.772203	-0.637928	0.107277
0.777509	-0.632111	0.107416
0.782756	-0.626223	0.107555
0.787943	-0.620266	0.107693
0.793068	-0.614238	0.107831
0.798132	-0.608141	0.107968
0.803134	-0.601975	0.108104
0.808073	-0.59574	0.10824
0.812948	-0.589437	0.108375
0.817759	-0.583066	0.108509
0.822504	-0.576628	0.108642
0.827184	-0.570123	0.108775
0.831797	-0.563552	0.108907
0.836344	-0.556915	0.109038
0.840823	-0.550212	0.109168
0.845233	-0.543444	0.109297
0.849575	-0.536612	0.109425
0.853846	-0.529716	0.109552
0.858048	-0.522756	0.109679
0.862179	-0.515733	0.109804
0.866238	-0.508648	0.109928
0.870225	-0.501501	0.110051
0.87414	-0.494292	0.110174
0.877981	-0.487023	0.110295
0.881748	-0.479693	0.110415
0.885441	-0.472304	0.110534
0.889059	-0.464855	0.110652
0.892601	-0.457348	0.110768
0.896067	-0.449782	0.110884
0.899456	-0.44216	0.110998
0.902767	-0.43448	0.111111
0.906001	-0.426744	0.111223
0.909156	-0.418953	0.111333
0.912232	-0.411106	0.111442
0.915229	-0.403205	0.11155
0.918146	-0.395251	0.111656
0.920981	-0.387243	0.111761
0.923736	-0.379183	0.111865
0.926409	-0.371071	0.111967
0.929	-0.362908	0.112068
0.931509	-0.354694	0.112167
0.933934	-0.346431	0.112265
0.936276	-0.338118	0.112362
0.938533	-0.329757	0.112456
0.940706	-0.321349	0.11255
0.942794	-0.312893	0.112641
0.944797	-0.304391	0.112731
0.946714	-0.295843	0.11282
0.948544	-0.287251	0.112906
0.950287	-0.278614	0.112991
0.951943	-0.269934	0.113075
0.953512	-0.261212	0.113156
0.954993	-0.252447	0.113236
0.956385	-0.243641	0.113315
0.957688	-0.234795	0.113391
0.958902	-0.225909	0.113465
0.960026	-0.216984	0.113538
0.961061	-0.208022	0.113609
0.962005	-0.199022	0.113678
0.962858	-0.189985	0.113745
0.963621	-0.180913	0.113811
0.964292	-0.171806	0.113874
0.964871	-0.162665	0.113935
0.965358	-0.15349	0.113995
0.965753	-0.144283	0.114052
0.966056	-0.135045	0.114108
0.966265	-0.125775	0.114161
0.966381	-0.116476	0.114213
0.966404	-0.107148	0.114262
0.966333	-0.0977911	0.114309
0.966168	-0.0884071	0.114355
0.965908	-0.0789965	0.114398
0.965554	-0.0695603	0.114439
0.965105	-0.0600992	0.114478
0.964561	-0.0506143	0.114514
0.963922	-0.0411062	0.114549
0.963188	-0.031576	0.114581
0.962358	-0.0220246	0.114611
0.961432	-0.0124527	0.114639
0.96041	-0.00286136	0.114665
0.959292	0.00674856	0.114689
0.958078	0.0163762	0.11471
0.956767	0.0260205	0.114729
0.95536	0.0356807	0.114746
0.953855	0.0453559	0.11476
0.952254	0.055045	0.114772
0.950556	0.0647473	0.114782
0.948761	0.0744616	0.114789
0.946868	0.0841872	0.114794
0.944878	0.093923	0.114797
0.942791	0.103668	0.114798
0.940606	0.113422	0.114796
0.938324	0.123183	0.114791
0.935945	0.13295	0.114785
0.933467	0.142723	0.114776
0.930892	0.152501	0.114764
0.92822	0.162282	0.11475
0.925449	0.172065	0.114734
0.922581	0.181851	0.114715
0.919616	0.191637	0.114694
0.916552	0.201423	0.114671
0.913391	0.211207	0.114645
0.910133	0.220989	0.114616
0.906777	0.230768	0.114586
0.903323	0.240543	0.114552
0.899772	0.250312	0.114517
0.896124	0.260076	0.114478
0.892378	0.269832	0.114438
0.888536	0.27958	0.114395
0.884596	0.289318	0.114349
0.880559	0.299047	0.114301
0.876426	0.308764	0.114251
0.872196	0.318469	0.114198
0.867869	0.328161	0.114143
0.863446	0.337839	0.114085
0.858927	0.347501	0.114025
0.854311	0.357148	0.113963
0.8496	0.366777	0.113898
0.844794	0.376387	0.11383
0.839891	0.385979	0.113761
0.834894	0.39555	0.113688
0.829802	0.4051	0.113614
0.824615	0.414627	0.113537
0.819333	0.424132	0.113457
0.813957	0.433612	0.113375
0.808487	0.443066	0.113291
0.802924	0.452494	0.113205
0.797267	0.461895	0.113116
0.791516	0.471268	0.113025
0.785674	0.480611	0.112931
0.779738	0.489923	0.112835
0.773711	0.499204	0.112737
0.767591	0.508453	0.112636
0.76138	0.517668	0.112534
0.755078	0.526848	0.112429
0.748685	0.535994	0.112321
0.742202	0.545102	0.112212
0.735629	0.554173	0.1121
0.728966	0.563205	0.111986
0.722215	0.572198	0.11187
0.715374	0.58115	0.111751
0.708445	0.590061	0.111631
0.701428	0.598929	0.111508
0.694324	0.607753	0.111383
0.687132	0.616533	0.111256
0.679854	0.625267	0.111127
0.67249	0.633954	0.110996
0.665041	0.642594	0.110862
0.657506	0.651185	0.110727
0.649887	0.659726	0.11059
0.642184	0.668217	0.110451
0.634397	0.676656	0.110309
0.626528	0.685043	0.110166
0.618576	0.693376	0.110021
0.610542	0.701654	0.109874
0.602426	0.709877	0.109725
0.59423	0.718043	0.109574
0.585954	0.726151	0.109421
0.577598	0.734201	0.109267
0.569164	0.742192	0.109111
0.560651	0.750122	0.108953
0.55206	0.757991	0.108793
0.543392	0.765797	0.108631
0.534648	0.77354	0.108468
0.525828	0.781218	0.108303
0.516933	0.788832	0.108136
0.507963	0.796379	0.107968
0.498919	0.803859	0.107798
0.489803	0.811271	0.107627
0.480614	0.818614	0.107454
0.471353	0.825887	0.10728
0.462022	0.833089	0.107104
0.45262	0.840219	0.106927
0.443148	0.847276	0.106748
0.433608	0.85426	0.106568
0.424	0.861169	0.106386
0.414324	0.868003	0.106203
0.404582	0.87476	0.106019
0.394774	0.88144	0.105834
0.384902	0.888042	0.105647
0.374965	0.894565	0.105459
0.364964	0.901008	0.10527
0.354902	0.907371	0.105079
0.344777	0.913651	0.104888
0.334592	0.919849	0.104695
0.324346	0.925964	0.104501
0.314042	0.931994	0.104307
0.303679	0.937939	0.104111
0.293258	0.943799	0.103914
0.282781	0.949571	0.103716
0.272248	0.955256	0.103518
0.26166	0.960853	0.103318
0.251019	0.966361	0.103118
0.240324	0.971778	0.102917
0.229577	0.977104	0.102714
0.218779	0.982339	0.102512
0.20793	0.987482	0.102308
0.197032	0.992531	0.102104
0.186086	0.997487	0.101899
0.175092	1.00235	0.101693
0.164052	1.00711	0.101487
0.152966	1.01178	0.10128
0.141835	1.01635	0.101072
0.130661	1.02083	0.100864
0.119444	1.0252	0.100655
0.108185	1.02948	0.100446
0.0968861	1.03366	0.100237
0.0855472	1.03773	0.100027
0.0741696	1.04171	0.0998166
0.0627544	1.04558	0.0996059
0.0513025	1.04935	0.0993949
0.0398151	1.05302	0.0991836
0.0282931	1.05658	0.0989719
0.0167376	1.06004	0.0987601
0.00514964	1.06339	0.098548
-0.00646973	1.06663	0.0983357
-0.0181194	1.06977	0.0981232
-0.0297984	1.07281	0.0979106
-0.0415056	1.07573	0.0976979
-0.0532399	1.07855	0.0974851
-0.0650002	1.08126	0.0972722
-0.0767855	1.08385	0.0970593
-0.0885946	1.08634	0.0968464
-0.100427	1.08872	0.0966336
-0.11228	1.09098	0.0964207
-0.124154	1.09314	0.096208
-0.136048	1.09518	0.0959953
-0.147959	1.09711	0.0957828
-0.159888	1.09892	0.0955704
-0.171833	1.10062	0.0953582
-0.183793	1.10221	0.0951462
-0.195766	1.10368	0.0949345
-0.207752	1.10503	0.094723
-0.21975	1.10627	0.0945117
-0.231758	1.10739	0.0943008
-0.243775	1.1084	0.0940902
-0.2558	1.10929	0.0938799
-0.267831	1.11006	0.09367
-0.279869	1.11071	0.0934605
-0.29191	1.11125	0.0932514
-0.303955	1.11166	0.0930428
-0.316002	1.11196	0.0928346
-0.32805	1.11214	0.0926269
-0.340098	1.11219	0.0924197
-0.352144	1.11213	0.092213
-0.364188	1.11194	0.0920069
-0.376227	1.11163	0.0918013
-0.388261	1.11121	0.0915963
-0.400289	1.11066	0.091392
-0.41231	1.10998	0.0911882
-0.424322	1.10919	0.0909851
-0.436323	1.10827	0.0907827
-0.448314	1.10723	0.0905809
-0.460292	1.10607	0.0903799
-0.472257	1.10478	0.0901796
-0.484206	1.10337	0.08998
-0.49614	1.10184	0.0897812
-0.508056	1.10018	0.0895831
-0.519954	1.0984	0.0893859
-0.531831	1.09649	0.0891894
-0.543688	1.09446	0.0889938
-0.555523	1.0923	0.088799
-0.567334	1.09002	0.0886051
-0.57912	1.08761	0.0884121
-0.59088	1.08508	0.0882199
-0.602613	1.08242	0.0880287
-0.614318	1.07964	0.0878384
-0.625993	1.07673	0.087649
-0.637636	1.0737	0.0874606
-0.649248	1.07054	0.0872731
-0.660826	1.06725	0.0870866
-0.67237	1.06384	0.0869011
-0.683877	1.0603	0.0867166
-0.695347	1.05664	0.0865331
-0.706779	1.05285	0.0863507
-0.718171	1.04894	0.0861693
-0.729522	1.04489	0.085989
-0.740831	1.04073	0.0858097
-0.752096	1.03644	0.0856315
-0.763317	1.03202	0.0854544
-0.774492	1.02747	0.0852784
-0.785619	1.0228	0.0851036
-0.796698	1.01801	0.0849298
-0.807728	1.01309	0.0847572
-0.818706	1.00804	0.0845858
-0.829632	1.00287	0.0844155
-0.840505	0.997576	0.0842464
-0.851323	0.992156	0.0840784
-0.862086	0.986611	0.0839117
-0.872791	0.980941	0.0837461
-0.883438	0.975147	0.0835818
-0.894025	0.96923	0.0834186
-0.904552	0.963188	0.0832567
-0.915016	0.957023	0.0830961
-0.925417	0.950734	0.0829366
-0.935754	0.944323	0.0827785
-0.946025	0.937788	0.0826215
-0.956229	0.931131	0.0824659
-0.966365	0.924352	0.0823115
-0.976432	0.917451	0.0821584
-0.986428	0.910429	0.0820066
-0.996352	0.903285	0.0818561
-1.0062	0.896021	0.0817069
-1.01598	0.888636	0.081559
-1.02568	0.881131	0.0814124
-1.03531	0.873506	0.0812672
-1.04486	0.865761	0.0811233
-1.05432	0.857898	0.0809807
-1.06371	0.849917	0.0808394
-1.07302	0.841817	0.0806996
-1.08225	0.8336	0.080561
-1.09139	0.825266	0.0804238
-1.10044	0.816815	0.080288
-1.10942	0.808249	0.0801536
-1.1183	0.799566	0.0800205
-1.1271	0.790769	0.0798888
-1.1358	0.781857	0.0797585
-1.14442	0.772831	0.0796296
-1.15294	0.763691	0.0795021
-1.16137	0.754439	0.079376
-1.16971	0.745075	0.0792513
-1.17796	0.735598	0.079128
-1.1861	0.726011	0.0790061
-1.19415	0.716314	0.0788856
-1.20211	0.706506	0.0787666
-1.20996	0.69659	0.078649
-1.21771	0.686565	0.0785328
-1.22536	0.676433	0.078418
-1.23291	0.666193	0.0783047
-1.24036	0.655847	0.0781928
-1.2477	0.645395	0.0780824
-1.25493	0.634839	0.0779734
-1.26206	0.624178	0.0778658
-1.26908	0.613414	0.0777598
-1.27599	0.602547	0.0776551
-1.28279	0.591578	0.077552
-1.28948	0.580508	0.0774503
-1.29606	0.569338	0.07735
-1.30253	0.558069	0.0772513
-1.30888	0.546701	0.077154
-1.31512	0.535235	0.0770582
-1.32125	0.523672	0.0769638
-1.32725	0.512013	0.076871
-1.33314	0.500259	0.0767796
-1.33891	0.48841	0.0766897
-1.34456	0.476469	0.0766013
-1.35009	0.464434	0.0765144
-1.3555	0.452309	0.076429
-1.36079	0.440092	0.0763451
-1.36595	0.427786	0.0762627
-1.37099	0.415391	0.0761818
-1.37591	0.402909	0.0761024
-1.3807	0.39034	0.0760245
-1.38536	0.377685	0.0759481
-1.3899	0.364945	0.0758732
-1.39431	0.352122	0.0757999
-1.39859	0.339215	0.075728
-1.40274	0.326228	0.0756577
-1.40676	0.31316	0.0755889
-1.41064	0.300012	0.0755216
-1.4144	0.286785	0.0754558
-1.41802	0.273482	0.0753916
-1.42151	0.260102	0.0753289
-1.42486	0.246647	0.0752678
-1.42808	0.233118	0.0752081
-1.43117	0.219516	0.07515
-1.43411	0.205843	0.0750935
-1.43692	0.192098	0.0750385
-1.43959	0.178285	0.074985
-1.44213	0.164403	0.0749331
-1.44452	0.150454	0.0748827
-1.44677	0.136439	0.0748339
-1.44889	0.12236	0.0747867
-1.45086	0.108217	0.074741
-1.45269	0.0940114	0.0746968
-1.45437	0.0797451	0.0746542
-1.45592	0.0654191	0.0746132
-1.45732	0.0510347	0.0745737
-1.45857	0.0365929	0.0745358
-1.45969	0.0220952	0.0744995
-1.46065	0.00754283	0.0744648
-1.46147	-0.00706296	0.0744316
-1.46215	-0.0217208	0.0744
-1.46267	-0.0364295	0.07437
-1.46305	-0.0511877	0.0743416
-1.46328	-0.0659939	0.0743147
-1.46337	-0.080847	0.0742895
-1.4633	-0.0957456	0.0742658
-1.46309	-0.110688	0.0742438
